Unnamed: 0,id,department,timecreated,rol,userid,fecha_convertida
156545,15827,Departamento De Psicopedagogía,1717773521,editingteacher,c64f671d0121fa964621bc0e2ef5c59156cf4cfcd2c14069a627c517f2389a77,2024-06-07 15:18:41
156564,15827,Departamento De Psicopedagogía,1717791577,editingteacher,c64f671d0121fa964621bc0e2ef5c59156cf4cfcd2c14069a627c517f2389a77,2024-06-07 20:19:37
156608,15827,Departamento De Psicopedagogía,1717869394,editingteacher,c64f671d0121fa964621bc0e2ef5c59156cf4cfcd2c14069a627c517f2389a77,2024-06-08 17:56:34
156646,15827,Departamento De Psicopedagogía,1718048566,editingteacher,c64f671d0121fa964621bc0e2ef5c59156cf4cfcd2c14069a627c517f2389a77,2024-06-10 19:42:46
156661,15210,Departamento De Ingeniería De Alimentos,1718097785,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-06-11 09:23:05
156721,15210,Departamento De Ingeniería De Alimentos,1718158245,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-06-12 02:10:45
156734,15210,Departamento De Ingeniería De Alimentos,1718199262,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-06-12 13:34:22
156884,15210,Departamento De Ingeniería De Alimentos,1718479368,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-06-15 19:22:48
156896,11740,Departamento De Salud Pública,1718496017,editingteacher,d235585ae39622971e7fe14bafa76581e4bc756e8aa2950f1cfc70efe54c2853,2024-06-16 00:00:17
156911,15827,Departamento De Psicopedagogía,1718555996,editingteacher,c64f671d0121fa964621bc0e2ef5c59156cf4cfcd2c14069a627c517f2389a77,2024-06-16 16:39:56
156912,15827,Departamento De Psicopedagogía,1718556269,editingteacher,c64f671d0121fa964621bc0e2ef5c59156cf4cfcd2c14069a627c517f2389a77,2024-06-16 16:44:29
156913,15827,Departamento De Psicopedagogía,1718556725,editingteacher,c64f671d0121fa964621bc0e2ef5c59156cf4cfcd2c14069a627c517f2389a77,2024-06-16 16:52:05
156949,14512,Departamento De Biología,1718635709,editingteacher,a5fa5797cd38d0f530833fca503e82854508c95f7fb0fc7fdf41035899be7d3b,2024-06-17 14:48:29
157004,11740,Departamento De Salud Pública,1718731089,editingteacher,d235585ae39622971e7fe14bafa76581e4bc756e8aa2950f1cfc70efe54c2853,2024-06-18 17:18:09
157040,15210,Departamento De Ingeniería De Alimentos,1718807408,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-06-19 14:30:08
157154,15210,Departamento De Ingeniería De Alimentos,1719228162,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-06-24 11:22:42
157157,15827,Departamento De Psicopedagogía,1719238327,editingteacher,c64f671d0121fa964621bc0e2ef5c59156cf4cfcd2c14069a627c517f2389a77,2024-06-24 14:12:07
157161,15210,Departamento De Ingeniería De Alimentos,1719242943,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-06-24 15:29:03
157162,15210,Departamento De Ingeniería De Alimentos,1719242973,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-06-24 15:29:33
157208,15827,Departamento De Psicopedagogía,1719323603,editingteacher,c64f671d0121fa964621bc0e2ef5c59156cf4cfcd2c14069a627c517f2389a77,2024-06-25 13:53:23
157230,15827,Departamento De Psicopedagogía,1719333727,editingteacher,c64f671d0121fa964621bc0e2ef5c59156cf4cfcd2c14069a627c517f2389a77,2024-06-25 16:42:07
157276,15210,Departamento De Ingeniería De Alimentos,1719368154,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-06-26 02:15:54
157295,15827,Departamento De Psicopedagogía,1719425462,editingteacher,c64f671d0121fa964621bc0e2ef5c59156cf4cfcd2c14069a627c517f2389a77,2024-06-26 18:11:02
157353,11740,Departamento De Salud Pública,1719513948,editingteacher,d235585ae39622971e7fe14bafa76581e4bc756e8aa2950f1cfc70efe54c2853,2024-06-27 18:45:48
157544,15210,Departamento De Ingeniería De Alimentos,1719781767,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-06-30 21:09:27
157577,15210,Departamento De Ingeniería De Alimentos,1719844588,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-07-01 14:36:28
157629,15210,Departamento De Ingeniería De Alimentos,1719912423,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-07-02 09:27:03
157638,11740,Departamento De Salud Pública,1719927279,editingteacher,d235585ae39622971e7fe14bafa76581e4bc756e8aa2950f1cfc70efe54c2853,2024-07-02 13:34:39
157661,15210,Departamento De Ingeniería De Alimentos,1719939090,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-07-02 16:51:30
157759,15827,Departamento De Psicopedagogía,1720037567,editingteacher,c64f671d0121fa964621bc0e2ef5c59156cf4cfcd2c14069a627c517f2389a77,2024-07-03 20:12:47
157808,15210,Departamento De Ingeniería De Alimentos,1720062846,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-07-04 03:14:06
157809,15210,Departamento De Ingeniería De Alimentos,1720063480,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-07-04 03:24:40
157892,15210,Departamento De Ingeniería De Alimentos,1720148295,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-07-05 02:58:15
157908,15827,Departamento De Psicopedagogía,1720190401,editingteacher,c64f671d0121fa964621bc0e2ef5c59156cf4cfcd2c14069a627c517f2389a77,2024-07-05 14:40:01
157981,15210,Departamento De Ingeniería De Alimentos,1720287406,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-07-06 17:36:46
158015,15210,Departamento De Ingeniería De Alimentos,1720384639,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-07-07 20:37:19
158019,15210,Departamento De Ingeniería De Alimentos,1720390767,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-07-07 22:19:27
158036,15210,Departamento De Ingeniería De Alimentos,1720434567,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-07-08 10:29:27
158068,15210,Departamento De Ingeniería De Alimentos,1720469977,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-07-08 20:19:37
158103,15210,Departamento De Ingeniería De Alimentos,1720519025,editingteacher,bd360c4fc93331ef83f2aa2604c88e721c30cfbbd6a33e34cdc06e1bced43f7f,2024-07-09 09:57:05
158191,14512,Departamento De Biología,1721060105,editingteacher,a5fa5797cd38d0f530833fca503e82854508c95f7fb0fc7fdf41035899be7d3b,2024-07-15 16:15:05
158258,14463,Departamento De Psicopedagogía,1709816075,editingteacher,40adde87cc5da4a6bfd462d73be8c1602e50c04e8090745f98afb194ebbccb7b,2024-03-07 12:54:35
158262,14492,Departamento De Ingeniería De Alimentos,1709824605,editingteacher,19d7bdb1107bcd03eecafe7549240300409b97868ae46158c5d6c4a3678825b6,2024-03-07 15:16:45
158270,14492,Departamento De Ingeniería De Alimentos,1709907383,editingteacher,19d7bdb1107bcd03eecafe7549240300409b97868ae46158c5d6c4a3678825b6,2024-03-08 14:16:23
158277,14394,Departamento De Salud Pública,1709920647,editingteacher,c28558e7a92288162374188c8fa9813f8f02816b34bb5ebb327a6f448f2ff3be,2024-03-08 17:57:27
158280,14396,Departamento De Salud Pública,1709977664,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-09 09:47:44
158288,14446,Departamento De Informática Educativa,1710020817,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-09 21:46:57
158289,14446,Departamento De Informática Educativa,1710020932,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-09 21:48:52
158290,14446,Departamento De Informática Educativa,1710020952,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-09 21:49:12
158291,14446,Departamento De Informática Educativa,1710021013,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-09 21:50:13
158292,14446,Departamento De Informática Educativa,1710021043,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-09 21:50:43
158293,14446,Departamento De Informática Educativa,1710021058,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-09 21:50:58
158299,14446,Departamento De Informática Educativa,1710082873,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-10 15:01:13
158308,14492,Departamento De Ingeniería De Alimentos,1710120090,editingteacher,19d7bdb1107bcd03eecafe7549240300409b97868ae46158c5d6c4a3678825b6,2024-03-11 01:21:30
158325,14394,Departamento De Salud Pública,1710171814,editingteacher,c28558e7a92288162374188c8fa9813f8f02816b34bb5ebb327a6f448f2ff3be,2024-03-11 15:43:34
158333,14492,Departamento De Ingeniería De Alimentos,1710195791,editingteacher,19d7bdb1107bcd03eecafe7549240300409b97868ae46158c5d6c4a3678825b6,2024-03-11 22:23:11
158344,14396,Departamento De Salud Pública,1710250643,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-12 13:37:23
158345,14464,Departamento De Idiomas Extranjeros,1710251965,editingteacher,ec8081fddb1ad1c723c7ed64943dad140f8a18ee8f627e257b765fac468274e2,2024-03-12 13:59:25
158346,11774,Departamento De Ciencias Sociales,1710251982,editingteacher,f4bf5fd820842c405ed46b2ad488fb188b6b26ca86f0c4bd5ac3d87da281cc8b,2024-03-12 13:59:42
158355,14396,Departamento De Salud Pública,1710264339,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-12 17:25:39
158367,11774,Departamento De Ciencias Sociales,1710339070,editingteacher,f4bf5fd820842c405ed46b2ad488fb188b6b26ca86f0c4bd5ac3d87da281cc8b,2024-03-13 14:11:10
158398,14396,Departamento De Salud Pública,1710434799,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-14 16:46:39
158409,14446,Departamento De Informática Educativa,1710473216,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-15 03:26:56
158415,14464,Departamento De Idiomas Extranjeros,1710511344,editingteacher,ec8081fddb1ad1c723c7ed64943dad140f8a18ee8f627e257b765fac468274e2,2024-03-15 14:02:24
158416,14492,Departamento De Ingeniería De Alimentos,1710513595,editingteacher,19d7bdb1107bcd03eecafe7549240300409b97868ae46158c5d6c4a3678825b6,2024-03-15 14:39:55
158427,14396,Departamento De Salud Pública,1710539949,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-15 21:59:09
158495,14446,Departamento De Informática Educativa,1710736529,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-18 04:35:29
158497,14396,Departamento De Salud Pública,1710759655,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-18 11:00:55
158504,15192,Departamento De Informática Educativa,1710771956,editingteacher,519eb6450981d866d8349163899c9e23a3518a034cfe10c7a1b03ff3020d5c9a,2024-03-18 14:25:56
158514,11764,Departamento De Idiomas Extranjeros,1710789655,editingteacher,e0c0c14b46f6fd65abd1edce7cd533e70b89be4db6f13359ee92c96efead93e7,2024-03-18 19:20:55
158515,14396,Departamento De Salud Pública,1710790904,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-18 19:41:44
158516,16563,Departamento De Enfermería,1710791826,editingteacher,ca80aa0f5c74dba1778882c63d4229799bc3ce1f6e255339696a6c04ecbcc9f9,2024-03-18 19:57:06
158522,14394,Departamento De Salud Pública,1710805002,editingteacher,c28558e7a92288162374188c8fa9813f8f02816b34bb5ebb327a6f448f2ff3be,2024-03-18 23:36:42
158527,15192,Departamento De Informática Educativa,1710813355,editingteacher,519eb6450981d866d8349163899c9e23a3518a034cfe10c7a1b03ff3020d5c9a,2024-03-19 01:55:55
158531,14396,Departamento De Salud Pública,1710843144,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-19 10:12:24
158532,15192,Departamento De Informática Educativa,1710847684,editingteacher,519eb6450981d866d8349163899c9e23a3518a034cfe10c7a1b03ff3020d5c9a,2024-03-19 11:28:04
158539,15192,Departamento De Informática Educativa,1710856150,editingteacher,519eb6450981d866d8349163899c9e23a3518a034cfe10c7a1b03ff3020d5c9a,2024-03-19 13:49:10
158548,14394,Departamento De Salud Pública,1710864041,editingteacher,c28558e7a92288162374188c8fa9813f8f02816b34bb5ebb327a6f448f2ff3be,2024-03-19 16:00:41
158554,14396,Departamento De Salud Pública,1710873711,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-19 18:41:51
158567,14492,Departamento De Ingeniería De Alimentos,1710883324,editingteacher,19d7bdb1107bcd03eecafe7549240300409b97868ae46158c5d6c4a3678825b6,2024-03-19 21:22:04
158569,14396,Departamento De Salud Pública,1710887652,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-19 22:34:12
158570,15192,Departamento De Informática Educativa,1710888639,editingteacher,519eb6450981d866d8349163899c9e23a3518a034cfe10c7a1b03ff3020d5c9a,2024-03-19 22:50:39
158571,14446,Departamento De Informática Educativa,1710889227,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-19 23:00:27
158572,14446,Departamento De Informática Educativa,1710889274,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-19 23:01:14
158573,14446,Departamento De Informática Educativa,1710889295,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-19 23:01:35
158574,14446,Departamento De Informática Educativa,1710889442,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-19 23:04:02
158575,14446,Departamento De Informática Educativa,1710889511,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-19 23:05:11
158576,14446,Departamento De Informática Educativa,1710889554,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-19 23:05:54
158577,14446,Departamento De Informática Educativa,1710889625,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-19 23:07:05
158578,14446,Departamento De Informática Educativa,1710889651,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-19 23:07:31
158579,14446,Departamento De Informática Educativa,1710889664,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-19 23:07:44
158580,14446,Departamento De Informática Educativa,1710889679,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-19 23:07:59
158583,14394,Departamento De Salud Pública,1710894873,editingteacher,c28558e7a92288162374188c8fa9813f8f02816b34bb5ebb327a6f448f2ff3be,2024-03-20 00:34:33
158588,14396,Departamento De Salud Pública,1710902456,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-20 02:40:56
158599,14394,Departamento De Salud Pública,1710940181,editingteacher,c28558e7a92288162374188c8fa9813f8f02816b34bb5ebb327a6f448f2ff3be,2024-03-20 13:09:41
158600,14446,Departamento De Informática Educativa,1710944139,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-20 14:15:39
158622,14446,Departamento De Informática Educativa,1710997635,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-21 05:07:15
158625,14396,Departamento De Salud Pública,1711021677,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-21 11:47:57
158632,14446,Departamento De Informática Educativa,1711036676,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-21 15:57:56
158635,14446,Departamento De Informática Educativa,1711039636,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-21 16:47:16
158636,14446,Departamento De Informática Educativa,1711040202,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-21 16:56:42
158638,14446,Departamento De Informática Educativa,1711040293,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-21 16:58:13
158641,16357,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1711047096,editingteacher,c8173ab387c4963c3b267ee96087a74ff8c58134e041cc2267801bb2fd10ff1d,2024-03-21 18:51:36
158659,14396,Departamento De Salud Pública,1711111946,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-22 12:52:26
158665,16357,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1711128335,editingteacher,c8173ab387c4963c3b267ee96087a74ff8c58134e041cc2267801bb2fd10ff1d,2024-03-22 17:25:35
158672,14396,Departamento De Salud Pública,1711144472,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-22 21:54:32
158676,14396,Departamento De Salud Pública,1711155363,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-23 00:56:03
158685,14394,Departamento De Salud Pública,1711194788,editingteacher,c28558e7a92288162374188c8fa9813f8f02816b34bb5ebb327a6f448f2ff3be,2024-03-23 11:53:08
158694,14394,Departamento De Salud Pública,1711220922,editingteacher,c28558e7a92288162374188c8fa9813f8f02816b34bb5ebb327a6f448f2ff3be,2024-03-23 19:08:42
158698,16579,Departamento De Enfermería,1711246298,editingteacher,d2b83f5e1e65f8e3790dc0056549ba831c4c526e11ca58085925020a53006b65,2024-03-24 02:11:38
158734,14446,Departamento De Informática Educativa,1711450327,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-26 10:52:07
158743,14394,Departamento De Salud Pública,1711469503,editingteacher,c28558e7a92288162374188c8fa9813f8f02816b34bb5ebb327a6f448f2ff3be,2024-03-26 16:11:43
158762,14396,Departamento De Salud Pública,1711637369,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-28 14:49:29
158785,14396,Departamento De Salud Pública,1711796601,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-03-30 11:03:21
158790,14446,Departamento De Informática Educativa,1711816084,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-03-30 16:28:04
158810,15192,Departamento De Informática Educativa,1711913293,editingteacher,519eb6450981d866d8349163899c9e23a3518a034cfe10c7a1b03ff3020d5c9a,2024-03-31 19:28:13
158820,14492,Departamento De Ingeniería De Alimentos,1711931205,editingteacher,19d7bdb1107bcd03eecafe7549240300409b97868ae46158c5d6c4a3678825b6,2024-04-01 00:26:45
158837,14492,Departamento De Ingeniería De Alimentos,1711976071,editingteacher,19d7bdb1107bcd03eecafe7549240300409b97868ae46158c5d6c4a3678825b6,2024-04-01 12:54:31
158841,16357,Departamento De Ingeniería De Sistemas Y Telecomunicaciones,1711981287,editingteacher,c8173ab387c4963c3b267ee96087a74ff8c58134e041cc2267801bb2fd10ff1d,2024-04-01 14:21:27
158857,11764,Departamento De Idiomas Extranjeros,1712008111,editingteacher,e0c0c14b46f6fd65abd1edce7cd533e70b89be4db6f13359ee92c96efead93e7,2024-04-01 21:48:31
158866,14396,Departamento De Salud Pública,1712018372,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-04-02 00:39:32
158867,15192,Departamento De Informática Educativa,1712018561,editingteacher,519eb6450981d866d8349163899c9e23a3518a034cfe10c7a1b03ff3020d5c9a,2024-04-02 00:42:41
158869,14492,Departamento De Ingeniería De Alimentos,1712024710,editingteacher,19d7bdb1107bcd03eecafe7549240300409b97868ae46158c5d6c4a3678825b6,2024-04-02 02:25:10
158877,15192,Departamento De Informática Educativa,1712059380,editingteacher,519eb6450981d866d8349163899c9e23a3518a034cfe10c7a1b03ff3020d5c9a,2024-04-02 12:03:00
158898,14492,Departamento De Ingeniería De Alimentos,1712086130,editingteacher,19d7bdb1107bcd03eecafe7549240300409b97868ae46158c5d6c4a3678825b6,2024-04-02 19:28:50
158899,11790,Departamento De Administración En Salud,1712087596,editingteacher,3d7e0ead12e7cd58861c1fe321173b1cd326d6cacd75fbd1cdbb4ca3c23c0559,2024-04-02 19:53:16
158907,15192,Departamento De Informática Educativa,1712093881,editingteacher,519eb6450981d866d8349163899c9e23a3518a034cfe10c7a1b03ff3020d5c9a,2024-04-02 21:38:01
158938,14396,Departamento De Salud Pública,1712158437,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-04-03 15:33:57
158951,11790,Departamento De Administración En Salud,1712173662,editingteacher,3d7e0ead12e7cd58861c1fe321173b1cd326d6cacd75fbd1cdbb4ca3c23c0559,2024-04-03 19:47:42
158970,14492,Departamento De Ingeniería De Alimentos,1712197037,editingteacher,19d7bdb1107bcd03eecafe7549240300409b97868ae46158c5d6c4a3678825b6,2024-04-04 02:17:17
158981,14446,Departamento De Informática Educativa,1712238075,editingteacher,6e2214036293c5dde731962607f593f78d7eb75a82e2192c6cfdd0a1be487636,2024-04-04 13:41:15
158985,14396,Departamento De Salud Pública,1712241537,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-04-04 14:38:57
158989,11764,Departamento De Idiomas Extranjeros,1712247243,editingteacher,e0c0c14b46f6fd65abd1edce7cd533e70b89be4db6f13359ee92c96efead93e7,2024-04-04 16:14:03
158990,14394,Departamento De Salud Pública,1712247269,editingteacher,c28558e7a92288162374188c8fa9813f8f02816b34bb5ebb327a6f448f2ff3be,2024-04-04 16:14:29
159002,11790,Departamento De Administración En Salud,1712261453,editingteacher,3d7e0ead12e7cd58861c1fe321173b1cd326d6cacd75fbd1cdbb4ca3c23c0559,2024-04-04 20:10:53
159018,14394,Departamento De Salud Pública,1712284697,editingteacher,c28558e7a92288162374188c8fa9813f8f02816b34bb5ebb327a6f448f2ff3be,2024-04-05 02:38:17
159023,14394,Departamento De Salud Pública,1712317232,editingteacher,c28558e7a92288162374188c8fa9813f8f02816b34bb5ebb327a6f448f2ff3be,2024-04-05 11:40:32
159029,14492,Departamento De Ingeniería De Alimentos,1712328769,editingteacher,19d7bdb1107bcd03eecafe7549240300409b97868ae46158c5d6c4a3678825b6,2024-04-05 14:52:49
159046,11790,Departamento De Administración En Salud,1712343317,editingteacher,3d7e0ead12e7cd58861c1fe321173b1cd326d6cacd75fbd1cdbb4ca3c23c0559,2024-04-05 18:55:17
159051,14396,Departamento De Salud Pública,1712346527,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-04-05 19:48:47
159055,14396,Departamento De Salud Pública,1712350261,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-04-05 20:51:01
159096,14394,Departamento De Salud Pública,1712404652,editingteacher,c28558e7a92288162374188c8fa9813f8f02816b34bb5ebb327a6f448f2ff3be,2024-04-06 11:57:32
159115,14396,Departamento De Salud Pública,1712423296,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-04-06 17:08:16
159129,14396,Departamento De Salud Pública,1712499695,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-04-07 14:21:35
159150,14492,Departamento De Ingeniería De Alimentos,1712539922,editingteacher,19d7bdb1107bcd03eecafe7549240300409b97868ae46158c5d6c4a3678825b6,2024-04-08 01:32:02
159151,14492,Departamento De Ingeniería De Alimentos,1712542685,editingteacher,19d7bdb1107bcd03eecafe7549240300409b97868ae46158c5d6c4a3678825b6,2024-04-08 02:18:05
159178,14492,Departamento De Ingeniería De Alimentos,1712586932,editingteacher,19d7bdb1107bcd03eecafe7549240300409b97868ae46158c5d6c4a3678825b6,2024-04-08 14:35:32
159184,14396,Departamento De Salud Pública,1712591120,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-04-08 15:45:20
159187,14396,Departamento De Salud Pública,1712592236,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-04-08 16:03:56
159198,14396,Departamento De Salud Pública,1712605897,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-04-08 19:51:37
159201,11764,Departamento De Idiomas Extranjeros,1712607493,editingteacher,e0c0c14b46f6fd65abd1edce7cd533e70b89be4db6f13359ee92c96efead93e7,2024-04-08 20:18:13
159210,14396,Departamento De Salud Pública,1712614245,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-04-08 22:10:45
159225,14396,Departamento De Salud Pública,1712620961,editingteacher,9b920b3aecd31c4ac90fec657fdba3a42d71e3cc3244810e25c327299b27298f,2024-04-09 00:02:41
159235,14394,Departamento De Salud Pública,1712627662,editingteacher,c28558e7a92288162374188c8fa9813f8f02816b34bb5ebb327a6f448f2ff3be,2024-04-09 01:54:22
159236,14394,Departamento De Salud Pública,1712628748,editingteacher,c28558e7a92288162374188c8fa9813f8f02816b34bb5ebb327a6f448f2ff3be,2024-04-09 02:12:28
159244,15192,Departamento De Informática Educativa,1712636432,editingteacher,519eb6450981d866d8349163899c9e23a3518a034cfe10c7a1b03ff3020d5c9a,2024-04-09 04:20:32
159256,15192,Departamento De Informática Educativa,1712664976,editingteacher,519eb6450981d866d8349163899c9e23a3518a034cfe10c7a1b03ff3020d5c9a,2024-04-09 12:16:16
159263,11790,Departamento De Administración En Salud,1712672497,editingteacher,3d7e0ead12e7cd58861c1fe321173b1cd326d6cacd75fbd1cdbb4ca3c23c0559,2024-04-09 14:21:37
159265,15192,Departamento De Informática Educativa,1712675303,editingteacher,519eb6450981d866d8349163899c9e23a3518a034cfe10c7a1b03ff3020d5c9a,2024-04-09 15:08:23
159271,15192,Departamento De Informática Educativa,1712676253,editingteacher,519eb6450981d866d8349163899c9e23a3518a034cfe10c7a1b03ff3020d5c9a,2024-04-09 15:24:13
